job_id,start_time,duration_sec,arrival_time_scaled,cpu_percent,estimated_temp_raw,estimated_temp_smoothed,memory_requested_MB,action_id,action_name,deadline_sec,elapsed_sec,sla_violation,migration_cost,reward
86,21:50:07,27.0,10.0,20.0,50.0,53.513409225922274,4096.0,0,allocate,32.4,8.609590291976929,0,0.0,-5.351340922592228
446,21:50:16,12.0,10.0,0.0,40.0,50.36058190459026,256.0,2,scale,14.399999999999999,8.78043007850647,0,25.6,-5.061658190459027
315,21:50:25,45.0,10.100000000000001,0.0,40.0,47.19877241893778,1024.0,3,idle,54.0,8.079637289047241,0,102.4,-4.8222772418937785
370,21:50:33,30.0,10.100000000000001,0.0,40.0,44.60721434812018,512.0,2,scale,36.0,8.302922010421753,0,51.2,-4.511921434812018
132,21:50:41,7.0,10.100000000000001,0.0,40.0,42.948617182796916,4096.0,1,migrate,8.4,8.110548973083496,0,409.6,-4.704461718279692
322,21:50:50,35.0,10.200000000000001,0.0,40.0,41.88711499699003,512.0,3,idle,42.0,8.009257078170776,0,51.2,-4.239911499699002
256,21:50:58,21.0,10.200000000000001,35.7,57.85,44.777753598073616,1024.0,0,allocate,25.2,8.626538753509521,0,0.0,-4.477775359807362
1,21:51:07,56.0,10.200000000000001,0.0,40.0,43.05776230276712,1024.0,0,allocate,67.2,8.305159330368042,0,0.0,-4.305776230276712
470,21:51:15,39.0,10.3,0.0,40.0,41.95696787377096,512.0,2,scale,46.8,8.420390844345093,0,51.2,-4.2468967873770955
23,21:51:24,26.0,10.3,0.0,40.0,41.25245943921342,256.0,0,allocate,31.2,8.091814994812012,0,0.0,-4.125245943921342
411,21:51:32,25.0,10.4,0.0,40.0,40.801574041096586,256.0,0,allocate,30.0,8.093274116516113,0,0.0,-4.080157404109658
362,21:51:40,30.0,10.4,0.0,40.0,40.513007386301815,512.0,1,migrate,36.0,8.183838605880737,0,51.2,-4.102500738630181
380,21:51:48,40.0,10.5,6.7,43.35,40.99832472723316,512.0,0,allocate,48.0,8.09663701057434,0,0.0,-4.099832472723317
142,21:51:56,55.0,10.5,0.0,40.0,40.63892782542923,4096.0,0,allocate,66.0,8.076950073242188,0,0.0,-4.063892782542923
77,21:52:05,34.0,10.5,25.0,52.5,42.90891380827471,1024.0,0,allocate,40.8,8.389400959014893,0,0.0,-4.290891380827471
288,21:52:13,57.0,10.600000000000001,0.0,40.0,42.429704837295816,512.0,0,allocate,68.39999999999999,8.146472215652466,0,0.0,-4.242970483729581
489,21:52:21,53.0,10.600000000000001,0.0,40.0,41.555011095869325,4096.0,3,idle,63.599999999999994,8.624576330184937,0,409.6,-4.565101109586933
271,21:52:30,38.0,10.600000000000001,0.0,40.0,40.99520710135637,256.0,1,migrate,45.6,8.087250471115112,0,25.6,-4.125120710135637
500,21:52:38,25.0,10.600000000000001,0.0,40.0,40.63693254486808,256.0,2,scale,30.0,8.307063341140747,0,25.6,-4.089293254486808
246,21:52:47,48.0,10.700000000000001,0.0,40.0,40.407636828715574,512.0,0,allocate,57.599999999999994,8.113199472427368,0,0.0,-4.040763682871558
382,21:52:55,14.0,10.700000000000001,0.0,40.0,40.26088757037797,256.0,0,allocate,16.8,7.990661382675171,0,0.0,-4.026088757037797
231,21:53:03,38.0,10.8,0.0,40.0,40.1669680450419,1024.0,0,allocate,45.6,8.04380750656128,0,0.0,-4.01669680450419
490,21:53:11,55.0,10.8,25.0,52.5,42.60685954882682,512.0,0,allocate,66.0,8.819420337677002,0,0.0,-4.260685954882682
243,21:53:20,47.0,10.8,0.0,40.0,47.004390111249165,512.0,3,idle,56.4,8.211408853530884,0,51.2,-4.751639011124916
482,21:53:28,16.0,10.8,0.0,40.0,44.48280967119947,4096.0,0,allocate,19.2,8.611971139907837,0,0.0,-4.448280967119947
53,21:53:37,22.0,10.9,0.0,40.0,42.86899818956766,1024.0,3,idle,26.4,8.030258893966675,0,102.4,-4.389299818956767
216,21:53:45,38.0,10.9,0.0,40.0,41.836158841323304,2048.0,0,allocate,45.6,8.051931858062744,0,0.0,-4.1836158841323305
196,21:53:53,44.0,11.0,0.0,40.0,41.17514165844692,2048.0,0,allocate,52.8,8.156986713409424,0,0.0,-4.117514165844692
298,21:54:02,19.0,11.0,0.0,40.0,40.75209066140603,1024.0,0,allocate,22.8,7.980889320373535,0,0.0,-4.075209066140603
161,21:54:10,26.0,11.0,0.0,40.0,40.48133802329986,256.0,0,allocate,31.2,8.119616508483887,0,0.0,-4.048133802329986
138,21:54:18,51.0,11.100000000000001,53.3,66.65,45.63805633491192,4096.0,3,idle,61.199999999999996,8.533142805099487,0,409.6,-4.9734056334911925
451,21:54:27,32.0,11.100000000000001,0.0,40.0,46.688356054343636,256.0,2,scale,38.4,8.08540153503418,0,25.6,-4.6944356054343634
52,21:54:35,29.0,11.100000000000001,0.0,40.0,44.28054787477993,4096.0,2,scale,34.8,8.672542095184326,0,409.6,-4.837654787477993
360,21:54:44,16.0,11.200000000000001,0.0,40.0,42.739550639859154,256.0,0,allocate,19.2,8.036252975463867,0,0.0,-4.273955063985915
484,21:54:52,59.0,11.200000000000001,0.0,40.0,41.75331240950986,2048.0,0,allocate,70.8,8.059780597686768,0,0.0,-4.175331240950986
95,21:55:00,49.0,11.3,0.0,40.0,41.122119942086314,2048.0,2,scale,58.8,8.257063627243042,0,204.8,-4.317011994208631
458,21:55:08,26.0,11.3,0.0,40.0,40.718156762935244,2048.0,3,idle,31.2,8.104444980621338,0,204.8,-4.276615676293524
126,21:55:16,9.0,11.4,0.0,40.0,40.459620328278554,512.0,3,idle,10.799999999999999,8.1848886013031,0,51.2,-4.097162032827855
213,21:55:25,51.0,11.4,0.0,40.0,40.294157010098274,2048.0,3,idle,61.199999999999996,8.764302015304565,0,204.8,-4.234215701009827
254,21:55:34,52.0,11.4,0.0,40.0,40.188260486462895,1024.0,0,allocate,62.4,8.031927347183228,0,0.0,-4.0188260486462895
301,21:55:42,36.0,11.5,0.0,40.0,40.120486711336255,2048.0,0,allocate,43.199999999999996,8.535119771957397,0,0.0,-4.012048671133626
3,21:55:50,40.0,11.600000000000001,0.0,40.0,40.07711149525521,1024.0,2,scale,48.0,8.187471628189087,0,102.4,-4.110111149525522
234,21:55:59,46.0,11.600000000000001,0.0,40.0,40.049351356963335,1024.0,3,idle,55.199999999999996,8.033319473266602,0,102.4,-4.107335135696334
312,21:56:07,6.0,11.600000000000001,0.0,40.0,40.03158486845654,1024.0,0,allocate,7.199999999999999,8.076637983322144,1,0.0,-6.0031584868456545
122,21:56:15,12.0,11.600000000000001,0.0,40.0,40.96421431581219,2048.0,3,idle,14.399999999999999,8.326318740844727,0,204.8,-4.301221431581219
81,21:56:23,5.0,11.600000000000001,0.0,40.0,40.617097162119805,4096.0,0,allocate,6.0,8.268470525741577,1,0.0,-6.061709716211981
372,21:56:32,33.0,11.600000000000001,0.0,40.0,40.394942183756676,2048.0,0,allocate,39.6,8.781984329223633,0,0.0,-4.039494218375668
438,21:56:41,30.0,11.600000000000001,0.0,40.0,40.25276299760428,512.0,1,migrate,36.0,8.206953048706055,0,51.2,-4.076476299760428
177,21:56:49,15.0,11.600000000000001,0.0,40.0,40.16176831846674,2048.0,0,allocate,18.0,8.5246901512146,0,0.0,-4.016176831846674
209,21:56:58,26.0,11.700000000000001,0.0,40.0,40.10353172381871,4096.0,0,allocate,31.2,8.192285060882568,0,0.0,-4.010353172381872
385,21:57:06,25.0,11.700000000000001,0.0,40.0,40.06626030324398,256.0,2,scale,30.0,8.195146322250366,0,25.6,-4.032226030324398
