job_id,start_time,duration_sec,arrival_time_scaled,cpu_percent,estimated_temp_raw,estimated_temp_smoothed,memory_requested_MB,action_id,action_name,deadline_sec,elapsed_sec,sla_violation,migration_cost,reward
351,15:39:19,30.0,1.9000000000000001,0.0,40.0,40.001847322465636,1024.0,3,idle,36.0,8.134104490280151,0,102.4,-4.102584732246564
418,15:39:27,22.0,1.9000000000000001,0.0,40.0,40.00118228637801,256.0,2,scale,26.4,8.83927845954895,0,25.6,-4.0257182286378015
170,15:39:36,53.0,1.9000000000000001,0.0,40.0,40.00075666328193,256.0,1,migrate,63.599999999999994,8.047131776809692,0,25.6,-4.025675666328193
353,15:39:44,57.0,1.9000000000000001,20.0,50.0,42.000484264500436,1024.0,0,allocate,68.39999999999999,8.054983615875244,0,0.0,-4.200048426450044
2,15:39:52,43.0,2.0,0.0,40.0,41.280309929280286,1024.0,2,scale,51.6,8.039478063583374,0,102.4,-4.230430992928029
5,15:40:00,37.0,2.0,0.0,40.0,40.819398354739384,4096.0,1,migrate,44.4,8.233979940414429,0,409.6,-4.491539835473938
303,15:40:09,51.0,2.0,0.0,40.0,40.52441494703321,1024.0,0,allocate,61.199999999999996,8.098117589950562,0,0.0,-4.052441494703321
57,15:40:17,50.0,2.1,0.0,40.0,40.33562556610126,4096.0,3,idle,60.0,8.294733047485352,0,409.6,-4.443162556610126
230,15:40:25,47.0,2.1,0.0,40.0,40.21480036230481,512.0,0,allocate,56.4,7.965673208236694,0,0.0,-4.021480036230481
325,15:40:33,30.0,2.1,0.0,40.0,40.13747223187508,256.0,1,migrate,36.0,8.824153423309326,0,25.6,-4.039347223187508
395,15:40:42,50.0,2.3000000000000003,0.0,40.0,40.08798222840005,512.0,3,idle,60.0,8.059120893478394,0,51.2,-4.059998222840005
17,15:40:51,30.0,2.3000000000000003,0.0,40.0,40.05630862617604,2048.0,2,scale,36.0,8.004777669906616,0,204.8,-4.210430862617604
65,15:40:59,46.0,2.4000000000000004,0.0,40.0,40.036037520752664,512.0,3,idle,55.199999999999996,8.170252561569214,0,51.2,-4.054803752075267
306,15:41:07,28.0,2.4000000000000004,0.0,40.0,40.02306401328171,2048.0,2,scale,33.6,8.243795156478882,0,204.8,-4.207106401328171
152,15:41:15,51.0,2.5,0.0,40.0,40.0147609685003,1024.0,0,allocate,61.199999999999996,8.150656700134277,0,0.0,-4.00147609685003
299,15:41:24,38.0,2.5,0.0,40.0,40.00944701984019,4096.0,3,idle,45.6,8.317457675933838,0,409.6,-4.410544701984019
129,15:41:32,29.0,2.5,0.0,40.0,40.00604609269772,1024.0,0,allocate,34.8,7.980679750442505,0,0.0,-4.0006046092697725
379,15:41:40,33.0,2.6,0.0,40.0,40.00386949932655,1024.0,0,allocate,39.6,8.835581541061401,0,0.0,-4.000386949932655
302,15:41:49,7.0,2.6,0.0,40.0,40.00247647956899,2048.0,3,idle,8.4,8.284587621688843,0,204.8,-4.205047647956899
32,15:41:57,56.0,2.6,0.0,40.0,40.00158494692416,1024.0,1,migrate,67.2,8.05385160446167,0,102.4,-4.102558494692417
30,15:42:06,32.0,2.7,0.0,40.0,40.00101436603147,2048.0,1,migrate,38.4,8.09540343284607,0,204.8,-4.204901436603147
281,15:42:14,9.0,2.7,0.0,40.0,40.00064919426014,512.0,2,scale,10.799999999999999,8.04044508934021,0,51.2,-4.051264919426014
29,15:42:22,6.0,2.7,0.0,40.0,40.000415484326496,256.0,1,migrate,7.199999999999999,8.381669521331787,1,25.6,-6.02564154843265
59,15:42:30,51.0,2.7,0.0,40.0,40.00026590996896,4096.0,3,idle,61.199999999999996,8.004530429840088,0,409.6,-4.409626590996896
158,15:42:39,14.0,2.7,28.6,54.3,42.86017018238014,256.0,3,idle,16.8,8.309086799621582,0,25.6,-4.311617018238014
28,15:42:47,40.0,2.8000000000000003,0.0,40.0,44.49450891672329,1024.0,2,scale,48.0,8.69111943244934,0,102.4,-4.55185089167233
92,15:42:56,17.0,2.8000000000000003,0.0,40.0,42.87648570670291,512.0,3,idle,20.4,8.066121339797974,0,51.2,-4.338848570670291
277,15:43:04,13.0,2.8000000000000003,0.0,40.0,41.840950852289865,512.0,3,idle,15.6,8.285966634750366,0,51.2,-4.235295085228986
406,15:43:12,49.0,2.9000000000000004,0.0,40.0,41.178208545465516,1024.0,3,idle,58.8,8.026111841201782,0,102.4,-4.220220854546552
127,15:43:21,54.0,2.9000000000000004,0.0,40.0,40.75405346909793,4096.0,3,idle,64.8,8.29875135421753,0,409.6,-4.4850053469097935
408,15:43:29,25.0,2.9000000000000004,0.0,40.0,40.48259422022268,512.0,0,allocate,30.0,8.089118003845215,0,0.0,-4.0482594220222685
212,15:43:37,20.0,2.9000000000000004,0.0,40.0,40.30886030094252,512.0,2,scale,24.0,8.094348669052124,0,51.2,-4.082086030094252
166,15:43:45,44.0,3.0,18.8,49.4,42.07767059260322,512.0,1,migrate,52.8,8.201364517211914,0,51.2,-4.258967059260322
198,15:43:54,13.0,3.0,0.0,40.0,43.32970917926607,4096.0,2,scale,15.6,8.454922437667847,0,409.6,-4.742570917926607
396,15:44:02,43.0,3.1,0.0,40.0,42.131013874730286,2048.0,3,idle,51.6,7.992534637451172,0,204.8,-4.417901387473028
423,15:44:10,36.0,3.1,0.0,40.0,41.36384887982739,2048.0,2,scale,43.199999999999996,8.087236642837524,0,204.8,-4.341184887982738
409,15:44:18,37.0,3.1,0.0,40.0,40.87286328308953,2048.0,2,scale,44.4,8.370662450790405,0,204.8,-4.292086328308953
460,15:44:27,34.0,3.1,0.0,40.0,40.5586325011773,256.0,0,allocate,40.8,8.073403358459473,0,0.0,-4.0558632501177305
135,15:44:35,38.0,3.1,0.0,40.0,40.357524800753474,512.0,1,migrate,45.6,8.26352334022522,0,51.2,-4.086952480075348
459,15:44:44,55.0,3.1,0.0,40.0,40.22881587248223,4096.0,3,idle,66.0,8.25325059890747,0,409.6,-4.4324815872482235
318,15:44:52,45.0,3.2,8.3,44.15,40.97644215838863,256.0,2,scale,54.0,8.417409181594849,0,25.6,-4.123244215838863
361,15:45:00,5.0,3.2,0.0,40.0,40.62492298136873,4096.0,2,scale,6.0,8.559378623962402,1,409.6,-6.472092298136873
128,15:45:09,58.0,3.2,0.0,40.0,40.39995070807599,256.0,2,scale,69.6,8.240173578262329,0,25.6,-4.065595070807599
56,15:45:17,52.0,3.2,0.0,40.0,40.255968453168634,1024.0,3,idle,62.4,8.306009292602539,0,102.4,-4.127996845316864
378,15:45:26,18.0,3.3000000000000003,0.0,40.0,40.16381981002793,4096.0,2,scale,21.599999999999998,9.058200359344482,0,409.6,-4.425981981002794
151,15:45:35,53.0,3.3000000000000003,0.0,40.0,40.104844678417884,4096.0,0,allocate,63.599999999999994,8.303914308547974,0,0.0,-4.010484467841788
331,15:45:43,33.0,3.4000000000000004,0.0,40.0,40.067100594187444,256.0,1,migrate,39.6,8.004982709884644,0,25.6,-4.032310059418744
402,15:45:52,38.0,3.4000000000000004,0.0,40.0,40.04294438027997,2048.0,1,migrate,45.6,8.051868200302124,0,204.8,-4.209094438027996
93,15:46:00,27.0,3.4000000000000004,33.3,56.65,43.35748440337918,4096.0,1,migrate,32.4,8.354254722595215,0,409.6,-4.745348440337919
97,15:46:08,22.0,3.5,0.0,40.0,44.64479001816268,4096.0,0,allocate,26.4,8.142312049865723,0,0.0,-4.464479001816268
70,15:46:16,49.0,3.5,0.0,40.0,42.972665611624116,2048.0,3,idle,58.8,8.184779405593872,0,204.8,-4.502066561162412
293,15:46:25,33.0,3.6,0.0,40.0,41.90250599143944,2048.0,2,scale,39.6,8.158480167388916,0,204.8,-4.395050599143944
330,15:46:33,36.0,3.6,0.0,40.0,41.21760383452124,1024.0,1,migrate,43.199999999999996,8.687954664230347,0,102.4,-4.224160383452125
268,15:46:42,41.0,3.6,0.0,40.0,40.779266454093595,1024.0,2,scale,49.199999999999996,8.18718147277832,0,102.4,-4.18032664540936
204,15:46:50,6.0,3.7,0.0,40.0,40.4987305306199,1024.0,1,migrate,7.199999999999999,8.152151346206665,1,102.4,-6.1522730530619905
240,15:46:58,44.0,3.8000000000000003,7.1,43.55,41.02918753959674,512.0,2,scale,52.8,9.133497953414917,0,51.2,-4.154118753959674
